ts,Temperature,Humidity
1625033520,21.6,33.6
1625033460,21.6,35.6
1625033400,21.2,36.1
1625033340,21.4,37.0
1625033280,21.0,34.7
1625033220,21.0,34.8
1625033160,21.1,33.6
1625033100,21.0,33.3
1625033040,21.1,33.4
1625032980,21.2,33.6
1625032920,21.6,33.1
1625032860,21.8,36.6
1625032800,21.6,36.8
1625032740,21.6,35.0
1625032680,21.3,36.2
1625032620,21.2,36.1
1625032560,21.3,34.6
1625032500,20.9,33.5
1625032440,21.0,34.1
1625032380,21.0,33.4
1625032320,21.1,34.0
1625032260,21.2,34.5
1625032200,21.6,33.1
1625032140,21.4,33.6
1625032080,21.6,34.8
1625032020,21.8,35.3
1625031960,21.7,36.4
1625031900,21.8,36.1
1625031840,21.7,35.0
1625031780,21.5,33.5
1625031720,21.8,34.5
1625031660,21.8,34.6
1625031600,21.3,33.6
1625031540,21.7,34.5
1625031480,21.7,35.8
1625031420,21.6,37.2
1625031360,21.6,37.0
1625031300,21.5,35.9
1625031240,21.6,36.3
1625031180,21.1,33.6
1625031120,21.2,33.4
1625031060,20.9,32.8
1625031000,20.9,32.3
1625030940,21.0,32.0
1625030880,21.4,33.5
1625030820,21.0,32.3
1625030760,21.0,33.1
1625030700,21.1,33.9
1625030640,21.1,33.0
1625030580,21.2,32.9
1625030520,21.3,32.2
1625030460,21.4,32.5
1625030400,21.8,34.5
1625030340,21.9,35.2
1625030280,22.1,34.2
1625030220,21.7,34.5
1625030160,21.7,34.4
1625030100,21.8,33.7
1625030040,21.9,36.2
1625029980,22.1,40.8
1625029920,22.5,45.1
1625029860,22.5,45.7
1625029800,22.1,42.2
1625029740,22.3,42.4
1625029680,22.3,40.6
1625029620,22.5,47.0
1625029560,22.4,45.1
1625029500,21.8,35.0
1625029440,21.7,33.7
1625029380,21.9,36.3
1625029320,22.0,35.5
1625029260,21.9,37.2
1625029200,21.9,36.7
1625029140,21.9,36.7
1625029080,21.7,36.7
1625029020,21.9,36.2
1625028960,21.8,36.4
1625028900,21.7,36.1
1625028840,21.5,35.1
1625028780,21.4,33.5
1625028720,21.4,33.1
1625028660,21.3,33.1
1625028600,21.4,33.0
1625028540,21.3,33.9
1625028480,21.4,33.3
1625028420,21.5,32.6
1625028360,21.5,32.2
1625028300,22.2,33.4
1625028240,22.2,35.7
1625028180,22.1,34.8
1625028120,21.9,35.5
1625028060,21.8,35.3
1625028000,21.9,35.5
1625027940,21.7,32.8
1625027880,22.2,34.4
1625027820,21.9,33.3
1625027760,21.6,35.5
1625027700,21.4,34.0
1625027640,21.5,33.1
1625027580,21.3,33.4
1625027520,21.2,34.4
1625027460,21.3,34.7
1625027400,21.3,34.7
1625027340,21.3,34.7
1625027280,21.3,34.4
1625027220,21.3,34.6
1625027160,21.4,34.0
1625027100,21.5,33.3
1625027040,21.8,35.5
1625026980,21.5,34.1
1625026920,21.4,33.7
1625026860,21.5,33.5
1625026800,21.5,32.9
1625026740,21.6,34.0
1625026680,21.6,33.0
1625026620,22.0,33.3
1625026560,21.9,36.7
1625026500,22.1,36.3
1625026440,21.8,35.8
1625026380,22.0,35.3
1625026320,21.8,34.7
1625026260,21.9,34.0
1625026200,22.2,34.8
1625026140,22.0,34.6
1625026080,22.0,32.6
1625026020,22.0,34.2
1625025960,22.0,34.6
1625025900,22.1,34.6
1625025840,21.9,33.9
1625025780,22.4,33.3
1625025720,21.8,33.4
1625025660,21.8,31.7
1625025600,21.7,31.7
1625025540,21.9,33.7
1625025480,22.0,33.0
1625025420,21.7,35.0
1625025360,22.1,35.0
1625025300,21.9,32.8
1625025240,21.7,33.3
1625025180,22.1,35.3
1625025120,22.0,36.1
1625025060,21.9,35.5
1625025000,21.8,34.4
1625024940,21.5,32.6
1625024880,21.5,33.3
1625024820,21.6,33.4
1625024760,21.7,34.1
1625024700,21.9,33.5
1625024640,21.9,32.2
1625024580,21.8,32.5
1625024520,22.2,30.8
1625024460,22.4,31.4
1625024400,22.2,31.3
1625024340,22.9,32.0
1625024280,22.6,30.8
1625024220,22.7,28.9
1625024160,23.0,32.6
1625024100,22.7,30.1
1625024040,22.9,29.6
1625023980,22.7,30.1
1625023920,23.3,30.3
1625023860,24.1,32.6
1625023800,24.0,32.5
1625023740,24.1,32.9
1625023680,24.0,32.0
1625023620,24.1,32.0
1625023560,24.1,31.8
1625023500,24.1,31.4
1625023440,24.0,31.2
1625023380,24.1,31.5
1625023320,24.1,32.0
1625023260,24.1,32.4
1625023200,24.0,32.3
1625023140,24.1,32.3
1625023080,24.1,32.3
1625023020,24.1,32.5
1625022960,24.1,33.1
1625022900,24.0,32.9
1625022840,24.0,32.8
1625022780,24.0,32.2
1625022720,24.0,31.9
1625022660,24.0,31.9
1625022600,24.0,32.8
1625022540,24.0,32.0
1625022480,24.0,33.0
1625022420,23.9,33.5
1625022360,23.9,33.0
1625022300,23.8,33.0
1625022240,23.8,32.5
1625022180,23.7,32.2
1625022120,23.7,32.9
1625022060,23.6,33.7
1625022000,23.5,33.5
1625021940,23.4,33.9
1625021880,23.4,35.2
1625021820,23.3,35.9
1625021760,23.1,38.4
1625021700,22.9,41.9
1625021640,22.2,34.4
1625021580,22.4,36.6
1625021520,22.9,41.3
1625021460,23.6,45.7
1625021400,22.9,40.9
1625021340,22.4,43.0
1625021280,21.5,33.3
1625021220,21.4,31.7
1625021160,21.6,31.4
1625021100,21.7,31.9
1625021040,21.8,31.8
1625020980,21.8,32.4
1625020920,21.9,33.3
1625020860,21.9,33.3
1625020800,22.2,32.4
1625020740,22.3,32.3
1625020680,22.4,31.7
1625020620,22.6,30.8
1625020560,24.1,32.0
1625020500,24.1,32.4
1625020440,24.1,33.9
1625020380,24.1,35.7
1625020320,24.0,36.4
1625020260,23.9,37.2
1625020200,23.9,37.0
1625020140,24.0,38.0
1625020080,23.9,36.9
1625020020,23.7,36.2
1625019960,24.0,36.8
1625019900,23.9,37.6
1625019840,23.9,36.1
1625019780,23.9,37.8
1625019720,24.1,37.6
1625019660,24.1,37.4
1625019600,24.1,37.4
1625019540,24.1,37.3
1625019480,24.0,37.5
1625019420,24.1,37.6
1625019360,24.1,36.4
1625019300,24.0,36.9
1625019240,23.9,37.2
1625019180,23.9,37.5
1625019120,24.0,37.5
1625019060,24.1,37.3
1625019000,24.1,36.7
1625018940,24.1,36.6
1625018880,23.9,37.2
1625018820,24.1,37.0
1625018760,24.0,37.5
1625018700,23.9,37.8
1625018640,24.0,36.6
1625018580,24.1,37.5
1625018520,24.1,36.1
1625018460,24.2,37.0
1625018400,24.1,35.9
1625018340,24.2,38.7
1625018280,24.1,38.9
1625018220,24.1,37.9
1625018160,23.9,35.2
1625018100,23.9,35.6
1625018040,24.0,37.0
1625017980,24.0,38.0
1625017920,24.1,36.3
1625017860,24.0,36.7
1625017800,23.9,33.9
1625017740,24.0,32.6
1625017680,24.0,35.1
1625017620,24.0,36.7
1625017560,24.0,34.2
1625017500,24.1,36.8
1625017440,24.0,35.8
1625017380,23.9,32.9
1625017320,24.1,32.0
1625017260,24.2,31.2
1625017200,24.2,32.5
1625017140,24.2,33.9
1625017080,24.2,34.4
1625017020,24.2,34.2
1625016960,24.2,34.2
1625016900,24.3,37.4
1625016840,24.2,37.3
1625016780,24.2,36.2
1625016720,24.2,34.7
1625016660,24.2,34.8
1625016600,24.3,35.2
1625016540,24.2,36.6
1625016480,24.3,36.2
1625016420,24.3,37.5
1625016360,24.2,38.4
1625016300,24.2,36.7
1625016240,24.2,36.2
1625016180,24.2,37.3
1625016120,24.2,36.8
1625016060,24.1,36.4
1625016000,24.0,35.8
1625015940,24.1,35.9
1625015880,24.1,36.6
1625015820,24.1,37.3
1625015760,23.8,36.8
1625015700,24.0,39.4
1625015640,23.9,37.2
1625015580,23.8,35.9
1625015520,23.8,35.0
1625015460,23.6,35.7
1625015400,23.6,35.6
1625015340,23.6,37.2
1625015280,23.5,35.5
1625015220,23.4,36.1
1625015160,23.3,35.5
1625015100,23.1,35.0
1625015040,22.8,35.3
1625014980,21.8,32.5
1625014920,22.5,34.1
1625014860,22.3,35.0
1625014800,21.8,33.3
1625014740,22.7,34.7
1625014680,22.3,32.0
1625014620,22.0,30.1
1625014560,22.8,32.2
1625014500,22.1,31.7
1625014440,22.7,35.3
1625014380,22.6,34.7
1625014320,22.1,32.5
1625014260,22.9,35.1
1625014200,22.1,30.9
1625014140,22.8,35.6
1625014080,22.1,31.9
1625014020,22.2,30.6
1625013960,22.1,32.6
1625013900,22.7,35.0
1625013840,21.8,33.0
1625013780,21.9,31.1
1625013720,21.9,30.1
1625013660,22.2,29.0
1625013600,22.5,30.2
1625013540,22.4,31.2
1625013480,23.4,33.6
1625013420,23.1,35.3
1625013360,22.4,30.6
1625013300,23.1,33.4
1625013240,22.6,30.1
1625013180,22.9,29.7
1625013120,23.0,31.9
1625013060,22.4,31.1
1625013000,23.1,35.2
1625012940,22.2,32.9
1625012880,22.9,35.9
1625012820,22.1,32.6
1625012760,22.3,32.5
1625012700,23.3,36.6
1625012640,22.4,31.9
1625012580,23.0,34.5
1625012520,22.4,32.8
1625012460,22.6,31.2
1625012400,23.2,34.7
1625012340,22.4,32.3
1625012280,22.8,32.5
1625012220,22.7,33.1
1625012160,22.2,32.9
1625012100,22.9,34.0
1625012040,22.7,34.0
1625011980,22.9,35.2
1625011920,23.1,37.5
1625011860,22.8,34.0
1625011800,22.4,32.4
1625011740,23.1,35.7
1625011680,22.7,31.9
1625011620,22.4,32.6
1625011560,23.3,35.8
1625011500,23.3,36.3
1625011440,22.5,30.8
1625011380,23.2,33.3
1625011320,22.4,30.7
1625011260,23.3,34.8
1625011200,23.0,33.5
1625148120,23.2,27.2
1625148060,23.4,27.0
1625148000,23.5,27.2
1625147940,25.0,30.5
1625147880,23.5,27.3
1625147820,24.8,30.7
1625147760,23.5,27.5
1625147700,24.0,27.5
1625147640,23.5,27.0
1625147580,24.6,29.2
1625147520,23.3,26.3
1625147460,23.4,26.8
1625147400,23.5,26.1
1625147340,23.7,25.7
1625147280,24.0,25.6
1625147220,24.3,25.0
1625147160,26.3,28.1
1625147100,26.1,28.7
1625147040,26.0,29.7
1625146980,25.8,30.2
1625146920,25.6,30.9
1625146860,25.3,29.8
1625146800,24.7,30.1
1625146740,24.4,28.9
1625146680,24.1,27.6
1625146620,24.9,30.0
1625146560,23.6,28.4
1625146500,24.4,30.3
1625146440,23.5,28.6
1625146380,24.4,29.4
1625146320,23.9,28.9
1625146260,23.1,27.9
1625146200,23.3,28.6
1625146140,23.5,28.9
1625146080,24.5,30.9
1625146020,23.6,30.2
1625145960,23.8,29.7
1625145900,23.0,29.6
1625145840,23.0,29.5
1625145780,23.2,29.1
1625145720,23.3,29.2
1625145660,23.5,29.0
1625145600,23.6,28.5
1625145540,23.7,28.3
1625145480,24.1,27.2
1625145420,24.4,26.9
1625145360,26.0,29.6
1625145300,24.8,27.3
1625145240,26.1,28.6
1625145180,25.4,26.9
1625145120,26.9,29.0
1625145060,26.9,30.1
1625145000,26.8,31.3
1625144940,26.7,30.1
1625144880,26.6,31.1
1625144820,26.5,31.2
1625144760,26.5,31.7
1625144700,26.3,31.9
1625144640,26.2,33.1
1625144580,26.1,33.1
1625144520,26.0,34.4
1625144460,25.8,35.6
1625144400,25.7,36.1
1625144340,25.6,36.7
1625144280,25.4,37.0
1625144220,25.1,35.6
1625144160,24.5,37.0
1625144100,25.0,39.0
1625144040,24.6,41.6
1625143980,24.3,40.2
1625143920,22.9,34.7
1625143860,23.3,35.7
1625143800,22.8,34.6
1625143740,22.9,35.8
1625143680,22.8,35.7
1625143620,22.7,35.5
1625143560,22.7,35.2
1625143500,22.7,35.1
1625143440,22.6,34.8
1625143380,22.7,34.6
1625143320,22.6,34.8
1625143260,22.7,35.2
1625143200,22.7,35.1
1625143140,22.6,35.1
1625143080,22.6,35.0
1625143020,22.6,35.0
1625142960,22.6,34.8
1625142900,22.6,35.1
1625142840,22.6,34.7
1625142780,22.6,34.5
1625142720,22.6,34.4
1625142660,22.6,34.6
1625142600,22.6,34.8
1625142540,22.6,34.4
1625142480,22.6,34.4
1625142420,22.5,34.5
1625142360,22.5,34.1
1625142300,22.6,34.2
1625142240,22.6,34.0
1625142180,22.6,33.9
1625142120,22.6,34.4
1625142060,22.6,34.5
1625142000,22.5,33.9
1625141940,22.6,34.4
1625141880,22.6,34.5
1625141820,22.5,34.1
1625141760,22.6,33.9
1625141700,22.6,33.9
1625141640,22.6,33.7
1625141580,22.6,34.1
1625141520,22.6,34.1
1625141460,22.6,34.0
1625141400,22.5,33.1
1625141340,22.5,33.5
1625141280,22.5,33.5
1625141220,22.5,33.6
1625141160,22.6,33.6
1625141100,22.5,33.7
1625141040,22.5,33.4
1625140980,22.5,33.4
1625140920,22.5,33.0
1625140860,22.6,33.0
1625140800,22.5,33.6
1625140740,22.6,33.5
1625140680,22.5,33.4
1625140620,22.5,33.5
1625140560,22.5,33.4
1625140500,22.5,32.9
1625140440,22.5,33.4
1625140380,22.5,33.5
1625140320,22.5,33.1
1625140260,22.5,33.3
1625140200,22.5,32.9
1625140140,22.6,33.3
1625140080,22.5,33.3
1625140020,22.5,32.6
1625139960,22.5,32.5
1625139900,22.6,33.4
1625139840,22.5,33.0
1625139780,22.5,32.6
1625139720,22.6,32.5
1625139660,22.6,32.8
1625139600,22.5,32.8
1625139540,22.6,32.5
1625139480,22.5,32.3
1625139420,22.6,33.0
1625139360,22.6,32.5
1625139300,22.5,31.9
1625139240,22.6,32.2
1625139180,22.6,32.3
1625139120,22.6,32.0
1625139060,22.6,31.5
1625139000,22.6,31.2
1625138940,22.5,31.4
1625138880,22.7,31.1
1625138820,22.7,31.2
1625138760,22.7,31.3
1625138700,22.7,31.3
1625138640,22.8,30.7
1625138580,22.8,30.9
1625138520,22.8,30.7
1625138460,22.8,30.7
1625138400,22.9,30.6
1625138340,23.0,30.2
1625138280,23.1,30.2
1625138220,23.2,30.8
1625138160,23.3,31.7
1625138100,23.5,35.2
1625138040,24.6,44.0
1625137980,23.3,28.7
1625137920,23.5,29.0
1625137860,23.7,29.7
1625137800,24.2,35.9
1625137740,25.2,34.5
1625137680,25.0,35.3
1625137620,25.0,32.5
1625137560,24.8,32.0
1625137500,24.6,34.1
1625137440,24.3,36.8
1625137380,24.1,39.5
1625137320,23.8,43.1
1625137260,22.5,29.6
1625137200,22.5,29.7
1625137140,22.2,30.6
1625137080,22.3,30.3
1625137020,22.3,30.0
1625136960,22.2,30.2
1625136900,22.2,30.3
1625136840,22.2,30.6
1625136780,22.3,30.2
1625136720,22.3,30.2
1625136660,22.2,30.0
1625136600,22.2,29.7
1625136540,22.2,29.4
1625136480,22.2,29.5
1625136420,22.2,29.2
1625136360,22.2,29.1
1625136300,22.1,29.1
1625136240,22.2,29.4
1625136180,22.1,29.6
1625136120,22.2,30.1
1625136060,22.1,29.0
1625136000,22.2,28.9
1625135940,22.1,29.4
1625135880,22.1,28.5
1625135820,22.2,28.7
1625135760,22.1,28.1
1625135700,22.1,28.3
1625135640,22.1,28.1
1625135580,22.1,28.3
1625135520,22.1,27.9
1625135460,22.1,27.8
1625135400,22.1,27.8
1625135340,22.1,28.1
1625135280,22.2,28.6
1625135220,22.1,28.1
1625135160,22.1,28.1
1625135100,22.1,28.1
1625135040,22.1,28.0
1625134980,22.1,28.0
1625134920,22.1,28.4
1625134860,22.1,28.6
1625134800,22.1,28.5
1625134740,22.1,29.0
1625134680,22.1,29.1
1625134620,22.1,29.0
1625134560,22.1,28.6
1625134500,22.1,28.7
1625134440,22.1,28.5
1625134380,22.1,28.5
1625134320,22.1,29.0
1625134260,22.1,28.9
1625134200,22.1,29.0
1625134140,22.1,29.2
1625134080,22.1,29.2
1625134020,22.1,29.5
1625133960,22.1,29.0
1625133900,22.1,28.6
1625133840,22.1,28.9
1625133780,22.1,28.9
1625133720,22.1,28.9
1625133660,22.1,29.0
1625133600,22.0,29.2
1625133540,22.1,29.4
1625133480,22.1,29.5
1625133420,22.1,29.4
1625133360,22.1,29.6
1625133300,22.1,30.0
1625133240,22.1,29.8
1625133180,22.1,29.8
1625133120,22.1,29.7
1625133060,22.1,29.8
1625133000,22.1,30.0
1625132940,22.1,30.0
1625132880,22.1,29.8
1625132820,22.1,30.1
1625132760,22.1,30.2
1625132700,22.0,30.0
1625132640,22.0,29.8
1625132580,22.0,30.5
1625132520,22.0,30.2
1625132460,22.1,30.2
1625132400,22.0,30.1
1625132340,22.0,30.7
1625132280,22.1,30.5
1625132220,22.0,30.2
1625132160,22.1,30.0
1625132100,22.0,30.1
1625132040,22.0,30.3
1625131980,22.1,30.3
1625131920,22.1,30.7
1625131860,22.1,30.7
1625131800,22.1,30.8
1625131740,22.0,30.3
1625131680,22.0,30.7
1625131620,22.0,31.3
1625131560,22.0,31.4
1625131500,21.9,31.2
1625131440,22.1,30.8
1625131380,22.0,30.7
1625131320,22.0,30.7
1625131260,22.0,31.3
1625131200,22.0,30.7
1625131140,22.0,31.2
1625131080,21.9,30.9
1625131020,22.0,30.8
1625130960,22.0,30.8
1625130900,22.0,30.8
1625130840,21.9,31.1
1625130780,21.9,31.3
1625130720,22.0,31.4
1625130660,22.0,31.9
1625130600,22.0,30.9
1625130540,22.0,31.5
1625130480,22.0,31.3
1625130420,22.0,31.4
1625130360,22.0,31.7
1625130300,22.1,32.3
1625130240,22.0,32.4
1625130180,22.0,32.2
1625130120,21.9,32.2
1625130060,22.0,33.1
1625130000,22.0,32.8
1625129940,21.9,32.4
1625129880,21.9,32.9
1625129820,21.9,32.6
1625129760,22.0,33.4
1625129700,21.9,32.9
1625129640,21.9,33.0
1625129580,22.0,33.4
1625129520,21.9,33.5
1625129460,21.8,33.3
1625129400,21.9,32.8
1625129340,21.8,32.9
1625129280,21.9,33.3
1625129220,21.9,33.5
1625129160,21.9,33.5
1625129100,21.9,33.6
1625129040,21.8,33.6
1625128980,21.8,33.4
1625128920,21.8,33.9
1625128860,21.8,33.1
1625128800,21.8,32.9
1625128740,21.7,33.5
1625128680,21.8,33.4
1625128620,21.8,33.1
1625128560,21.8,33.1
1625128500,21.7,33.4
1625128440,21.7,33.1
1625128380,21.7,33.9
1625128320,21.7,33.5
1625128260,21.7,32.8
1625128200,21.8,33.0
1625128140,21.6,32.2
1625128080,21.7,32.5
1625128020,21.8,32.2
1625127960,21.7,32.2
1625127900,21.7,32.5
1625127840,21.7,32.2
1625127780,21.7,31.8
1625127720,21.7,31.8
1625127660,21.7,31.9
1625127600,21.8,32.0
1625127540,21.8,32.2
1625127480,21.7,32.2
1625127420,21.8,32.2
1625127360,21.8,32.2
1625127300,21.8,32.3
1625127240,21.8,32.3
1625127180,21.8,32.2
1625127120,21.7,31.9
1625127060,21.8,31.7
1625127000,21.8,31.5
1625126940,21.7,32.2
1625126880,21.8,32.2
1625126820,21.7,31.4
1625126760,21.8,32.3
1625126700,21.8,32.4
1625126640,21.8,31.9
1625126580,21.8,31.4
1625126520,21.8,31.2
1625126460,21.9,31.7
1625126400,21.9,32.2
1625126340,21.9,30.6
1625126280,22.0,30.7
1625126220,22.1,30.3
1625126160,22.3,30.2
1625126100,22.4,31.1
1625126040,22.8,32.6
1625125980,23.4,34.8
1625125920,23.2,31.7
1625125860,22.7,31.2
1625125800,22.9,30.1
1625125740,23.4,33.0
1625125680,22.6,29.4
1625125620,23.4,33.3
1625125560,22.5,30.3
1625125500,23.4,31.1
1625125440,22.9,31.4
1625125380,23.3,31.8
1625125320,23.1,33.0
1625125260,23.6,35.5
1625125200,23.5,35.6
1625125140,23.4,34.4
1625125080,22.4,30.3
1625125020,22.7,30.8
1625124960,23.8,34.6
1625124900,23.8,35.2
1625124840,23.7,35.2
1625124780,23.6,34.6
1625124720,23.5,35.0
1625124660,23.5,35.1
1625124600,23.4,36.8
1625124540,23.2,36.7
1625124480,23.0,35.1
1625124420,22.2,31.1
1625124360,22.3,31.8
1625124300,22.5,31.9
1625124240,22.4,32.8
1625124180,22.1,33.7
1625124120,22.5,35.9
1625124060,21.7,33.1
1625124000,21.8,33.6
1625123940,21.7,34.0
1625123880,21.7,33.3
1625123820,21.7,33.3
1625123760,21.7,33.1
1625123700,21.8,33.0
1625123640,21.8,33.4
1625123580,21.9,32.2
1625123520,21.9,32.6
1625123460,21.9,32.4
1625123400,22.1,32.2
1625123340,22.2,31.4
1625123280,22.4,31.9
1625123220,23.1,34.4
1625123160,23.6,37.6
1625123100,23.4,36.1
1625123040,23.3,36.8
1625122980,23.0,35.8
1625122920,22.2,31.4
1625122860,22.7,34.6
1625122800,22.0,31.9
1625122740,22.8,33.9
1625122680,22.3,32.4
1625122620,21.8,31.9
1625122560,22.1,31.5
1625122500,22.0,32.6
1625122440,22.7,32.2
1625122380,22.0,32.4
1625122320,22.1,32.3
1625122260,21.8,32.5
1625122200,22.0,35.1
1625122140,22.0,30.8
1625122080,22.1,30.8
1625122020,22.2,30.1
1625121960,23.0,30.6
1625121900,22.8,31.4
1625121840,23.2,32.3
1625121780,22.5,31.5
1625121720,23.3,32.8
1625121660,22.4,30.2
1625121600,22.7,29.0
1625121540,22.9,29.0
1625121480,23.7,31.5
1625121420,24.0,34.4
1625121360,23.9,33.9
1625121300,23.9,34.8
1625121240,23.9,33.7
1625121180,23.8,33.7
1625121120,23.7,33.9
1625121060,23.5,33.6
1625121000,23.4,33.9
1625120940,23.4,33.9
1625120880,23.1,33.3
1625120820,23.0,33.3
1625120760,22.6,30.5
1625120700,22.0,30.0
1625120640,23.0,32.2
1625120580,22.1,31.1
1625120520,22.9,34.1
1625120460,22.8,34.4
1625120400,21.8,30.6
1625120340,21.9,29.8
1625120280,22.1,30.2
1625120220,21.9,30.8
1625120160,22.8,33.7
1625120100,22.0,30.3
1625120040,21.8,30.9
1625119980,21.8,30.5
1625119920,22.7,34.2
1625119860,21.8,31.1
1625119800,22.2,30.8
1625119740,21.7,30.9
1625119680,21.7,31.2
1625119620,21.7,30.9
1625119560,21.8,31.4
1625119500,21.8,30.9
1625119440,21.8,30.6
1625119380,21.9,30.8
1625119320,22.5,32.4
1625119260,21.9,30.0
1625119200,22.0,29.7
1625119140,22.9,33.1
1625119080,21.9,30.7
1625119020,22.7,31.3
1625118960,22.0,29.2
1625118900,22.6,29.4
1625118840,22.2,29.2
1625118780,22.4,30.1
1625118720,23.2,32.0
1625118660,22.3,29.5
1625118600,22.5,29.5
1625118540,22.7,31.3
1625118480,23.4,33.9
1625118420,23.2,34.1
1625118360,23.0,33.5
1625118300,22.8,32.4
1625118240,22.0,30.8
1625118180,22.6,32.0
1625118120,22.0,29.6
1625118060,21.7,29.7
1625118000,21.9,30.2
1625117940,21.8,30.2
1625117880,21.8,30.3
1625117820,21.8,30.3
1625117760,21.9,30.0
1625117700,22.6,31.7
1625117640,21.7,29.4
1625117580,21.8,29.1
1625117520,21.9,29.7
1625117460,22.0,28.7
1625117400,22.2,29.1
1625117340,23.1,31.4
1625117280,22.2,29.7
1625117220,23.2,31.8
1625117160,22.2,29.2
1625117100,23.1,30.0
1625117040,22.3,28.7
1625116980,23.4,31.7
1625116920,22.4,29.6
1625116860,23.3,30.8
1625116800,22.8,30.0
1625116740,22.9,29.4
1625116680,23.6,32.0
1625116620,22.7,29.0
1625116560,23.9,33.0
1625116500,23.9,33.0
1625116440,23.7,32.6
1625116380,23.8,34.0
1625116320,23.6,32.6
1625116260,23.3,30.6
1625116200,22.9,29.2
1625116140,22.7,29.6
1625116080,23.3,31.5
1625116020,24.0,33.6
1625115960,23.9,33.4
1625115900,23.8,34.1
1625115840,23.9,34.2
1625115780,23.7,33.0
1625115720,23.6,33.5
1625115660,23.6,33.7
1625115600,23.5,34.8
1625115540,23.5,35.6
1625115480,23.1,34.5
1625115420,23.1,34.7
1625115360,22.9,36.6
1625115300,22.6,34.4
1625115240,21.8,31.9
1625115180,21.7,31.9
1625115120,21.8,32.3
1625115060,21.8,31.8
1625115000,21.8,30.5
1625114940,21.8,30.9
1625114880,21.9,31.4
1625114820,21.9,30.9
1625114760,22.0,30.8
1625114700,22.2,30.8
1625114640,22.3,31.3
1625114580,23.4,34.6
1625114520,22.5,31.1
1625114460,23.4,34.0
1625114400,23.2,32.8
1625114340,22.1,30.5
1625114280,23.0,33.7
1625114220,22.1,30.0
1625114160,23.1,31.9
1625114100,22.2,29.8
1625114040,23.0,32.2
1625113980,22.2,30.6
1625113920,23.0,31.5
1625113860,22.2,29.8
1625113800,22.6,29.7
1625113740,22.7,30.5
1625113680,22.5,28.5
1625113620,23.1,31.4
1625113560,22.3,29.7
1625113500,23.2,33.0
1625113440,22.5,29.0
1625113380,23.2,32.2
1625113320,22.3,29.7
1625113260,23.1,30.2
1625113200,22.7,29.1
1625113140,23.0,28.4
1625113080,23.4,30.2
1625113020,22.6,28.9
1625112960,23.7,31.4
1625112900,23.6,31.7
1625112840,23.4,31.5
1625112780,23.3,31.4
1625112720,22.4,29.8
1625112660,23.4,33.4
1625112600,23.2,31.2
1625112540,22.3,30.0
1625112480,23.1,31.8
1625112420,22.7,31.7
1625112360,22.9,30.7
1625112300,22.4,31.2
1625112240,22.9,30.9
1625112180,22.3,30.6
1625112120,22.4,31.1
1625112060,23.6,35.2
1625112000,23.4,38.4
1625111940,23.7,43.3
1625111880,22.2,30.3
1625111820,23.2,33.4
1625111760,22.3,30.3
1625111700,22.5,30.2
1625111640,22.3,30.0
1625111580,23.1,31.8
1625111520,22.3,29.6
1625111460,23.1,31.9
1625111400,22.4,30.1
1625111340,23.0,31.2
1625111280,22.5,30.5
1625111220,23.0,31.1
1625111160,22.7,31.4
1625111100,22.9,31.1
1625111040,23.0,33.3
1625110980,22.7,31.5
1625110920,23.4,36.4
1625110860,22.3,31.3
1625110800,22.8,32.5
1625110740,22.6,30.1
1625110680,23.1,32.0
1625110620,22.4,29.8
1625110560,23.4,32.6
1625110500,22.4,30.5
1625110440,23.3,32.6
1625110380,22.5,30.3
1625110320,23.4,34.1
1625110260,22.7,30.6
1625110200,22.9,32.6
1625110140,22.5,31.7
1625110080,22.7,31.4
1625110020,23.7,35.5
1625109960,23.7,36.9
1625109900,23.5,35.6
1625109840,23.0,30.9
1625109780,22.7,31.9
1625109720,23.4,35.3
1625109660,22.8,30.5
1625109600,23.2,32.3
1625109540,22.5,31.2
1625109480,23.4,34.6
1625109420,22.7,31.2
1625109360,23.2,31.4
1625109300,23.0,33.0
1625109240,23.7,36.3
1625109180,23.6,35.8
1625109120,23.4,36.2
1625109060,23.3,35.7
1625109000,22.4,31.1
1625108940,22.3,31.3
1625108880,23.3,35.2
1625108820,22.3,31.7
1625108760,22.7,31.3
1625108700,22.6,31.4
1625108640,22.4,31.7
1625108580,22.3,32.5
1625108520,22.6,31.5
1625108460,22.0,31.1
1625108400,22.1,31.1
1625108340,22.3,32.2
1625108280,23.2,34.2
1625108220,22.3,31.7
1625108160,22.9,33.7
1625108100,22.3,31.8
1625108040,22.8,33.6
1625107980,22.1,30.6
1625107920,22.2,30.6
1625107860,23.1,35.0
1625107800,22.3,32.0
1625107740,23.0,35.9
1625107680,22.1,31.1
1625107620,22.1,30.6
1625107560,22.2,31.1
1625107500,23.2,35.5
1625107440,22.7,32.8
1625107380,22.2,31.2
1625107320,22.8,33.4
1625107260,22.1,31.2
1625107200,22.6,32.5
1625107140,22.1,30.7
1625107080,22.2,31.2
1625107020,22.7,32.8
1625106960,22.6,31.9
1625106900,22.5,30.7
1625106840,22.2,30.8
1625106780,21.9,31.7
1625106720,21.9,31.2
1625106660,21.9,31.8
1625106600,21.9,31.1
1625106540,22.0,31.1
1625106480,22.1,31.2
1625106420,22.1,31.3
1625106360,22.2,30.6
1625106300,22.3,30.6
1625106240,22.5,30.7
1625106180,23.0,31.1
1625106120,22.6,30.5
1625106060,23.0,30.7
